date,username,to,retweets,text,mentions,permalink,is Noise,clean text,text length,is null,pos_count,neg_count,related?,sentiment,system_count,services_count,reason,Date_Time
2016-07-29 23:39:50,yazeedmohammed_,Not given,0,ميزته وقت نزول الرواتب يعطلون عليك الصرافات وتكون خارج الخدمة #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/yazeedmohammed_/status/759171608561016833,not noise,ميزته وقت نزول الرواتب يعطلون عليك الصرافات وتكون خارج الخدمه رايكفيمصرفالراجحي,79,not null,0,0,related,neutral,2,2,else,2016-07-29 23:39:50
2016-07-29 23:39:35,leon_0o,leon_0o,0,تفعيل مستفيد في بنك محلي يستدعي الحضور في المصرف، لا يوجد ما يستدعي ذلك #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/leon_0o/status/759171545705095168,not noise,تفعيل مستفيد في بنك محلي يستدعي الحضور في المصرف لا يوجد ما يستدعي ذلك رايكفيمصرفالراجحي,88,not null,0,0,related,neutral,0,0,else,2016-07-29 23:39:35
2016-07-29 23:39:30,norah__hfc1,Not given,0,#رايك_في_مصرف_الراجحي اخس بنك خدمات وموظفين.,Not given,https://twitter.com/norah__hfc1/status/759171522997186560,not noise,رايكفيمصرفالراجحي اخس بنك خدمات وموظفين,39,not null,0,0,related,negative,0,0,else,2016-07-29 23:39:30
2016-07-29 23:39:23,sami_alruhaili,Not given,0,يحسسونك بعض الناس انه لازم يكون بكرت العايله يستغرب منك اذا قلتله ماعندي حساب بالراجحي تحس انك متخلف من ردة فعله #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/sami_alruhaili/status/759171495801262080,not noise,يحسونك بعض الناس انه لازم يكون بكرت العايله يستغرب منك اذا قلتله ماعندي حساب بالراجحي تحس انك متخلف من رده فعله رايكفيمصرفالراجحي,129,not null,0,0,related,negative,0,0,else,2016-07-29 23:39:23
2016-07-29 23:39:22,a_albekiri,Not given,2,#رايك_في_مصرف_الراجحي احسن مافيهم ان الواحد اذا توفى يسقط عنه الدين,Not given,https://twitter.com/a_albekiri/status/759171488692002817,not noise,رايكفيمصرفالراجحي احسن مافيهم ان الواحد اذا توفي يسقط عنه الدين,63,not null,0,0,related,negative,0,0,else,2016-07-29 23:39:22
2016-07-29 23:39:09,Abdullahalsha30,Not given,0,أسوأ بنك في السعوديه #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/Abdullahalsha30/status/759171436527443968,not noise,اسوا بنك في السعوديه رايكفيمصرفالراجحي,38,not null,0,0,related,neutral,0,0,else,2016-07-29 23:39:09
2016-07-29 23:38:38,Liaf111,Not given,0,#رايك_في_مصرف_الراجحي ودي احش بس حرام قطع الارزاق وبنسبه لي أحط فلوسي في تنكه ولا اضعها فيه .,Not given,https://twitter.com/Liaf111/status/759171307032481792,not noise,رايكفيمصرفالراجحي ودي احش بس حرام قطع الارزاق وبنسبه لي احط فلوسي في تنكه ولا اضعها فيه,88,not null,0,0,related,negative,0,0,else,2016-07-29 23:38:38
2016-07-29 23:38:24,ahmed40014001,Not given,0,#رايك_في_مصرف_الراجحي زباله,Not given,https://twitter.com/ahmed40014001/status/759171247532015616,not noise,رايكفيمصرفالراجحي زباله,23,not null,0,0,related,negative,0,0,else,2016-07-29 23:38:24
2016-07-29 23:38:11,aburashed1980,Not given,0,#رايك_في_مصرف_الراجحي مفروض اسمه مصرف ابو فراج دايم فارجه قرض وجسر وسيارة وبيت,Not given,https://twitter.com/aburashed1980/status/759171191399714816,not noise,رايكفيمصرفالراجحي مفروض اسمه مصرف ابو فراج دايم فارجه قرض وجسر وسياره وبيت,74,not null,0,0,related,neutral,0,0,else,2016-07-29 23:38:11
2016-07-29 23:38:05,a07albarqi,Not given,0,#رايك_في_مصرف_الراجحي بنك ربوي,Not given,https://twitter.com/a07albarqi/status/759171167227875328,not noise,رايكفيمصرفالراجحي بنك ربوي,26,not null,0,0,related,neutral,0,0,else,2016-07-29 23:38:05
2016-07-29 23:38:03,nor_sob,nor_sob,0,#رايك_في_مصرف_الراجحي مايقارن في بنك الجزيره نهائيا,Not given,https://twitter.com/nor_sob/status/759171158113738752,not noise,رايكفيمصرفالراجحي مايقارن في بنك الجزيره نهائيا,47,not null,0,0,related,neutral,0,0,else,2016-07-29 23:38:03
2016-07-29 23:37:23,msha987,Not given,0,أفضل السيئين وأكثرهم توفير للخدمات #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/msha987/status/759170990693838849,not noise,افضل السيئين واكثرهم توفير لخدمات رايكفيمصرفالراجحي,51,not null,1,2,related,positive,0,0,else,2016-07-29 23:37:23
2016-07-29 23:36:56,qvq9999,Not given,0,#رايك_في_مصرف_الراجحي بنگ حرامي بطريقه مهذبه .,Not given,https://twitter.com/qvq9999/status/759170876512280576,not noise,رايكفيمصرفالراجحي بنك حرامي بطريقه مهذبه,41,not null,0,0,related,negative,0,0,else,2016-07-29 23:36:56
2016-07-29 23:36:43,faris_ff22,Not given,0,#رايك_في_مصرف_الراجحي كل المصارف يبي لها شغل أرباح وليس لهم اي دور اجتماعي,Not given,https://twitter.com/faris_ff22/status/759170824410689537,not noise,رايكفيمصرفالراجحي كل المصارف يبي لها شغل ارباح وليس لهم اي دور اجتماعي,70,not null,0,0,related,neutral,0,0,else,2016-07-29 23:36:43
2016-07-29 23:36:40,vip61113,Not given,1,بنك فخم وافضل بنك ف العالم اي اعتراض يكلمني #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/vip61113/status/759170811441930240,not noise,بنك فخم وافضل بنك ف العالم اي اعتراض يكلمني رايكفيمصرفالراجحي,61,not null,2,0,related,positive,0,0,else,2016-07-29 23:36:40
2016-07-29 23:36:25,monaa4455,Not given,0,اسوء مكان يتم خدمتك فيها باختصار هو وstc &lt; لازم تدخل بالسالفه #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/monaa4455/status/759170747755552768,not noise,اسوء مكان يتم خدمتك فيها باختصار هو وstc lt لازم تدخل بالسالفه رايكفيمصرفالراجحي,80,not null,0,1,related,negative,0,0,else,2016-07-29 23:36:25
2016-07-29 23:36:20,9alalmi9,Not given,0,اسوء السيئين #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/9alalmi9/status/759170728067489792,not noise,اسوء السيئين رايكفيمصرفالراجحي,30,not null,0,3,related,negative,0,0,else,2016-07-29 23:36:20
2016-07-29 23:35:53,SalehAlQhatani,Not given,0,#رايك_في_مصرف_الراجحي سيء جدا حولت مبلغ عن طريقة إلى بريطانيا وبعد شهر وتأخير رجع المبلغ ناقص بدون أي إحترام للعميل ..,Not given,https://twitter.com/SalehAlQhatani/status/759170614599049216,not noise,رايكفيمصرفالراجحي سيء جدا حولت مبلغ عن طريقه الي بريطانيا وبعد شهر وتاخير رجع المبلغ ناقص بدون اي احترام لعميل,111,not null,0,1,related,negative,0,0,else,2016-07-29 23:35:53
2016-07-29 23:35:43,akawe27,Not given,0,من تشوف شعارهم تغسل يدك #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/akawe27/status/759170571431206912,not noise,من تشوف شعارهم تغسل يدك رايكفيمصرفالراجحي,41,not null,0,0,related,positive,0,0,else,2016-07-29 23:35:43
2016-07-29 23:35:15,veviasla,Not given,0,#رايك_في_مـصرف_الراجحي بنك نفس البنوك ثاني مافيه بنك في السعوديه جميع البنوك في السعوديه ضحيتهم المواطن,Not given,https://twitter.com/veviasla/status/759170453298708480,not noise,رايكفيمصرفالراجحي بنك نفس البنوك ثاني مافيه بنك في السعوديه جميع البنوك في السعوديه ضحيتهم المواطن,98,not null,0,0,related,negative,0,0,else,2016-07-29 23:35:15
2016-07-29 23:35:11,sahoooma2,Not given,0,رغم مداخيلهم الكبيرة الا ان خدماتهم سيئة #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/sahoooma2/status/759170438912176132,not noise,رغم مداخيلهم الكبيره الا ان خدماتهم سيئه رايكفيمصرفالراجحي,58,not null,0,1,related,negative,0,0,else,2016-07-29 23:35:11
2016-07-29 23:35:09,aswar_9000,Not given,0,#رايك_في_مصرف_الراجحي شر لابد منه,Not given,https://twitter.com/aswar_9000/status/759170427084210176,not noise,رايكفيمصرفالراجحي شر لابد منه,29,not null,0,0,related,positive,0,0,else,2016-07-29 23:35:09
2016-07-29 23:35:07,shaibashrene,Not given,0,#رايك_في_مصرف_الراجحي مابوه مثله ابد,Not given,https://twitter.com/shaibashrene/status/759170419115061248,not noise,رايكفيمصرفالراجحي مابوه مثله ابد,32,not null,0,0,related,positive,0,0,else,2016-07-29 23:35:07
2016-07-29 23:34:42,Ff2017nn,Not given,0,كل موضف فيه يعمل لنفسه ومصلحته. بسبب عقودات االبنك معهم (بنك لاحسيب ولارقيب) #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/Ff2017nn/status/759170317180923904,not noise,كل موضف فيه يعمل لنفسه ومصلحته بسب عقودات البنك معهم بنك لاحسيب ولارقيب رايكفيمصرفالراجحي,89,not null,0,0,related,negative,0,0,else,2016-07-29 23:34:42
2016-07-29 23:34:39,mazen__as,Not given,0,#رايك_في_مصرف_الراجحي مصرف حمار جداً,Not given,https://twitter.com/mazen__as/status/759170303041961984,not noise,رايكفيمصرفالراجحي مصرف حمار جداً,32,not null,0,0,related,negative,0,0,else,2016-07-29 23:34:39
2016-07-29 23:34:21,wasdfghjj47,Not given,1,مصرف لا يخدم جنود الوطن لا يستحق الاحترام #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/wasdfghjj47/status/759170227598917632,not noise,مصرف لا يخدم جنود الوطن لا يستحق الاحترام رايكفيمصرفالراجحي,59,not null,0,0,related,positive,0,0,else,2016-07-29 23:34:21
2016-07-29 23:34:13,Afnan122,Not given,0,#رايك_في_مصرف_الراجحي زباله,Not given,https://twitter.com/Afnan122/status/759170191477600256,not noise,رايكفيمصرفالراجحي زباله,23,not null,0,0,related,negative,0,0,else,2016-07-29 23:34:13
2016-07-29 23:34:12,ro0oh4471,Not given,0,#رايك_في_مصرف_الراجحي الحمدلله اموري ماشيه بدون بنوك,Not given,https://twitter.com/ro0oh4471/status/759170191389552641,not noise,رايكفيمصرفالراجحي الحمدله اموري ماشيه بدون بنوك,47,not null,0,0,related,positive,0,0,else,2016-07-29 23:34:12
2016-07-29 23:34:02,Sawah25hot,Not given,0,#رايك_في_مصرف_الراجحي مثل الشايب اللي مايعرف شي لكن عنده كل شيء,Not given,https://twitter.com/Sawah25hot/status/759170146783092736,not noise,رايكفيمصرفالراجحي مثل الشايب الي مايعرف شي لكن عنده كل شيء,58,not null,0,0,related,neutral,0,0,else,2016-07-29 23:34:02
2016-07-29 23:33:57,Iamfreemymind,Not given,0,#رايك_في_مصرف_الراجحي نفض جيوبنا نفض. يخرب بيته أخذ علي نسبة 4.85 ياهو صلخني,Not given,https://twitter.com/Iamfreemymind/status/759170126700810240,not noise,رايكفيمصرفالراجحي نفض جيوبنا نفض يخرب بيته اخذ علي نسبه 485 ياهو صلخني,70,not null,0,0,related,negative,0,0,else,2016-07-29 23:33:57
2016-07-29 23:33:35,O_khu1,Not given,0,يا حزم الضامي بس !! #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/O_khu1/status/759170033021050880,not noise,يا حزم الضامي بس رايكفيمصرفالراجحي,34,not null,0,0,related,positive,0,0,else,2016-07-29 23:33:35
2016-07-29 23:33:23,toootah_7,Not given,0,#رايك_في_مصرف_الراجحي يقول ابتعد سافر عن احبابك وغيب فولو للحساب اذا عجبك المقطع ومنشن اللي ودك تهديه https://instagram.com/p/BFeo9j9umbN/,Not given,https://twitter.com/toootah_7/status/759169982773198848,not noise,رايكفيمصرفالراجحي يقول ابتعد سافر عن احبابك وغيب فولو لحساب اذا عجبك المقطع ومنشن الي ودك تهديه,96,not null,0,0,related,neutral,0,0,else,2016-07-29 23:33:23
2016-07-29 23:33:16,K_ibraheem,Not given,2,#رايك_في_مصرف_الراجحي زحمة .. اغلب الشعب فيه .. بس احس اهل الرياض راجحي و اهل الغربية البنك الاهلي ..,Not given,https://twitter.com/K_ibraheem/status/759169956537860096,not noise,رايكفيمصرفالراجحي زحمه اغلب الشعب فيه بس احس اهل الرياض راجحي و اهل الغربيه البنك الاهلي,89,not null,0,0,related,negative,0,0,else,2016-07-29 23:33:16
2016-07-29 23:33:16,zeina_38,Not given,0,للحين الحمدلله ماجربت اخذ قرض لان اعرف اغلب البنوك تاخذ فوائد مرتفعه اذا تعرفوا بنوك فوائدها معقوله خبروني #رايك_في_مصرف_الراجحي,Not given,https://twitter.com/zeina_38/status/759169955728359425,not noise,لحين الحمدله ماجربت اخذ قرض لان اعرف اغلب البنوك تاخذ فوائد مرتفعه اذا تعرفوا بنوك فوائدها معقوله خبروني رايكفيمصرفالراجحي,122,not null,0,0,related,negative,0,0,else,2016-07-29 23:33:16
